 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,points
1,37_y.tif:0001-0805,1306,0.54795065,0.03681056,0.54133196,0.47721031,0.67862308,1311.27105666,806.59800919,1311.71540210,806.62960288,417.18585823,1257,787,123,36,86.35531578,19.25591760,8.20720231,0.09429613,124.03628501,715.62355354,0.53982437,0.96285745,0.46490227,100,715.62355354,1257,810,7.41149286,33.23714128,4.48461182,0.22298474,0.46132109,-3.403E38,3.4e38,0
2,37_y.tif:0002-0848,1020,0.52704009,0.02822651,0.50563170,0.46261653,0.63334340,1482.26372549,851.76176471,1482.69222447,851.31838194,402.21529548,1438,812,77,72,66.65459782,19.48409229,34.31111209,0.07923059,100.12492197,537.58089215,0.51853567,1.22965398,1.52360784,100,537.58089215,1438,876,39.73230287,46.87216658,3.42097527,0.29231430,0.32504780,-3.403E38,3.4e38,0
3,37_y.tif:0003-0943,1751,0.54106410,0.03899475,0.50350795,0.46767318,0.67382377,1438.46230725,936.13163906,1438.86793723,936.70798499,720.81536726,1401,901,101,84,57.94403266,38.47579018,14.80667335,0.04234947,105.30432090,947.40323225,0.52757239,0.89646429,-0.19741680,100,947.40323225,1402,979,18.26288994,75.26220831,1.50598681,0.66401644,0.29660371,-3.403E38,3.4e38,0
4,37_y.tif:0004-1009,615,0.56864029,0.05686129,0.51266465,0.44487521,0.71816808,142.99756098,1008.41544715,143.03469663,1008.44129846,231.46298680,113,997,58,24,53.09150546,14.74891912,166.25363482,0.14425201,59.22837158,349.71377602,0.55137712,0.56522179,-0.67803807,100,349.71377602,113,1006,168.31063082,20.55480479,3.59968788,0.27780186,0.67880795,-3.403E38,3.4e38,1
5,37_y.tif,1920000,0.15104132,0.07509539,0.16994883,0.00394859,0.71816808,800.00000000,600.00000000,810.44162880,596.65542110,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,289999.33720031,0.15528315,1.42548283,5.20568012,100,289999.33720031,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
6,Mar19bS1C1R3_VLPAGl_200x_y.tif,1920000,0.03570017,0.01154145,0.02675510,0.00759781,0.43405581,800.00000000,600.00000000,770.04098558,574.24356458,5600.00000000,0,0,1600,1200,1805.40666726,1354.05500044,0.00000000,0.76936963,2000.00000000,68544.33388651,0.03472460,6.30238608,127.43830087,100,68544.33388651,0,0,143.13010235,1200.00000000,1.33333333,0.75000000,1.00000000,-3.403E38,3.4e38,0
7,Mar19bS2C1R1_LHl_200x_y.tif:0001-0336,1597,0.57964936,0.05612592,0.50617014,0.40079892,0.72003007,47.75610520,340.57451472,47.82350110,340.84383217,389.52900398,16,310,61,52,51.48954138,39.49080723,179.34225434,0.13226203,61.40032573,925.70002505,0.57655364,0.11779138,-0.96611346,100,925.70002505,17,340,163.92642584,51.89548537,1.30383613,0.76696755,0.69419691,-3.403E38,3.4e38,1
8,Mar19bS2C1R1_LHl_200x_y.tif:0001-0336,1597,0.57964936,0.05612592,0.50617014,0.40079892,0.72003007,47.75610520,340.57451472,47.82350110,340.84383217,389.52900398,16,310,61,52,51.48954138,39.49080723,179.34225434,0.13226203,61.40032573,925.70002505,0.57655364,0.11779138,-0.96611346,100,925.70002505,17,340,163.92642584,51.89548537,1.30383613,0.76696755,0.69419691,-3.403E38,3.4e38,0
9,Mar20bS1C1R3_VLPAGl_200x_y.tif:0001-0932,504,0.59232878,0.07238096,0.50304454,0.45490503,0.75186199,1013.22817460,933.42063492,1012.95871613,933.52114423,127.33809512,1000,914,27,36,39.40312065,16.28583523,59.92197243,0.39059232,41.61730409,298.53370401,0.58326221,0.30224369,-1.09356162,100,298.53370401,1000,949,54.78240703,20.29295466,2.41947190,0.41331334,0.82690730,-3.403E38,3.4e38,1
10,Mar20bS1C1R3_VLPAGl_200x_y.tif:0001-0932,504,0.59232878,0.07238096,0.50304454,0.45490503,0.75186199,1013.22817460,933.42063492,1012.95871613,933.52114423,127.33809512,1000,914,27,36,39.40312065,16.28583523,59.92197243,0.39059232,41.61730409,298.53370401,0.58326221,0.30224369,-1.09356162,100,298.53370401,1000,949,54.78240703,20.29295466,2.41947190,0.41331334,0.82690730,-3.403E38,3.4e38,0
